cs,yr,month,day,hour,tmin_open,tmax_open,tavg_open,rhmin_open,rhmax_open,rhavg_open,min_vp_open,max_vp_open,avg_vp_open,mean_wind,max_wind_speed,max_wind_time,mean_wind_vector,mean_wind_dir,std_dev_wind_dir,par,totalsolar
28,2022,1,8,1400,2.11,3.33,2.71,38.12,44.28,41.4,2.76,3.3,3.07,1.47,1.97,1327,0.94,54.72,48.82,302.1,40.62
28,2022,1,8,1500,1.94,2.49,2.19,36.56,45.36,40.45,2.63,3.23,2.89,1.22,2.75,1433,0.58,26.92,58.65,202,13.9
28,2022,1,8,1600,1.17,2.38,1.64,36.9,46.58,41.72,2.64,3.19,2.87,1.2,1.88,1508,0.89,333.1,41.25,56.8,12.7
28,2022,1,8,1700,0.56,1.44,1,38.52,49.64,44.19,2.6,3.17,2.9,0.92,1.69,1652,0.47,352.3,56.83,36.22,6.67
28,2022,1,8,1800,0.29,2.8,1.29,22.14,50.92,36.15,1.63,3.24,2.38,1.94,3.84,1749,1.02,73.55,55.66,11.13,0.32
28,2022,1,8,1900,2.59,4.15,3.52,20.25,29.25,23.62,1.59,2.21,1.86,2.73,4.36,1847,1.93,66.55,43.82,0.19,0
28,2022,1,8,2000,3.54,4.35,3.96,22.41,41.17,31.65,1.83,3.26,2.57,2.78,3.92,1901,1.51,86.1,54.64,0,0
28,2022,1,8,2100,0.46,4.25,1.8,36.43,64.2,49.59,2.92,4.12,3.42,1.33,3.79,2005,0.46,11.31,65.37,0,0.07
28,2022,1,8,2200,0.77,4.35,3.46,52.41,71.78,61.15,4.09,5.68,4.79,3.34,4.8,2126,2.75,78.76,34.17,0.12,0
28,2022,1,8,2300,1.51,3.75,2.57,71.1,94.9,83,5.62,6.75,6.08,3.02,4.55,2258,2.49,86.7,34.02,0,0
28,2022,1,8,2400,1.24,3.2,2.04,92.5,100,99.3,6.18,7.69,7.03,3.88,6.03,2349,2.9,75.3,40.81,0.16,0
28,2022,1,9,100,2.73,3.98,3.28,100,100,100,7.43,8.13,7.73,3.43,5.99,8,2.38,48.78,44.85,0.14,0
28,2022,1,9,200,3.85,5.16,4.49,100,100,100,8.05,8.82,8.42,3.16,5.56,200,1.85,44.41,52.15,0.07,0
28,2022,1,9,300,5.02,5.46,5.18,97.9,100,99.2,8.61,9.01,8.76,3.42,5.85,219,1.33,29.3,63.38,0,0
28,2022,1,9,400,5.16,5.5,5.29,99.3,100,99.9,8.81,9.03,8.89,3.95,7,310,2.11,31.33,55.29,0,0
28,2022,1,9,500,5.43,6.31,5.87,99,100,100,8.99,9.52,9.26,4.47,7.29,451,2.11,28.31,58.87,0,0
28,2022,1,9,600,5.94,6.51,6.23,99,100,99.8,9.31,9.64,9.48,4.16,6.65,539,2.54,45.14,50.56,0,0
28,2022,1,9,700,6.01,6.45,6.2,100,100,100,9.36,9.64,9.48,3.9,6.29,607,2.12,40.62,54.69,0,0
28,2022,1,9,800,6.51,6.85,6.68,100,100,100,9.69,9.92,9.8,4.42,6.17,800,3.17,35.07,43.18,0.89,2.76
28,2022,1,9,900,6.65,7.39,7.08,100,100,100,9.78,10.29,10.08,5.07,6.76,812,3.67,39.46,42.46,14.54,6.25
28,2022,1,9,1000,7.12,7.6,7.31,100,100,100,10.1,10.44,10.23,4.61,6.11,912,3.08,14.79,46.68,17.06,6.37
28,2022,1,9,1100,7.53,7.94,7.69,100,100,100,10.39,10.68,10.5,4.2,6.89,1007,2.97,3.73,43.82,28.57,6.92
28,2022,1,9,1200,7.73,8.17,7.93,100,100,100,10.53,10.85,10.68,2.84,5.33,1131,1.95,351.2,45.21,29.41,6.93
28,2022,1,9,1300,7.73,8.34,8.03,98.6,100,99.8,10.42,10.98,10.73,4.88,7.1,1255,3.75,4.64,39,42.25,7.62
28,2022,1,9,1400,7.77,8.24,7.92,98.3,100,99.7,10.44,10.9,10.63,4.89,7.82,1317,3.81,359.9,38.04,65.24,8.8
28,2022,1,9,1500,8.1,8.68,8.35,100,100,100,10.8,11.23,10.99,2.13,3.88,1405,1.14,4.22,55.21,37.97,7.4
28,2022,1,9,1600,8.48,9.93,9.15,100,100,100,11.08,12.22,11.6,1.61,3.42,1532,0.44,339.3,68.93,30.44,7.12
28,2022,1,9,1700,8.06,9.86,8.62,100,100,100,10.77,12.16,11.19,1.35,3.82,1605,0.47,24.6,65.6,9.94,6.12
28,2022,1,9,1800,7.97,8.27,8.14,100,100,100,10.7,10.93,10.83,0.94,1.6,1719,0.42,51.51,60.35,1.92,0
28,2022,1,9,1900,7.94,8.21,8.05,100,100,100,10.68,10.88,10.77,0.64,1.25,1831,0.29,53.99,59.49,0,0
28,2022,1,9,2000,7.8,8.07,7.93,100,100,100,10.58,10.79,10.68,0.82,2.13,1938,0.41,20.59,57.33,0,0
28,2022,1,9,2100,7.7,7.94,7.83,100,100,100,10.51,10.68,10.61,1.39,2.78,2053,0.78,26.54,53.42,0,0
28,2022,1,9,2200,6.72,7.66,7.19,97.7,100,99,9.69,10.48,10.05,1.6,3.71,2113,1.08,19.94,46.28,0,0
28,2022,1,9,2300,4.96,6.72,5.86,98.7,100,99.9,8.7,9.7,9.25,2.08,4.4,2235,1.8,46.67,29.55,0,0
28,2022,1,9,2400,3.6,5.02,4.24,98.2,100,99.4,7.79,8.74,8.22,2,3.18,2337,1.63,49.83,34.95,0,0
28,2022,1,10,100,1.84,3.6,2.76,96,99.8,98.4,6.76,7.83,7.34,2.14,3.61,28,1.77,61.23,33.69,0,0
28,2022,1,10,200,0.02,1.84,0.85,91.1,99.2,95.6,5.58,6.85,6.22,2.24,3.63,113,1.82,34.99,35.16,0,0
28,2022,1,10,300,-0.79,0.02,-0.34,79.7,93.9,87,4.62,5.59,5.19,1.28,2.16,236,0.88,12.53,44.99,0,0
28,2022,1,10,400,-0.85,-0.18,-0.5,52.29,89.8,62.52,3.11,5.26,3.68,1.61,3.02,354,1.12,11.56,44.75,0,0
28,2022,1,10,500,-1.4,-0.79,-1.05,55.4,65.7,59.31,3.12,3.73,3.35,1.94,3.05,409,1.65,358.6,31.49,0,0.05
28,2022,1,10,600,-2.03,-1.33,-1.72,51.27,63.02,55.8,2.75,3.42,3.01,1.77,2.93,600,1.48,0.19,32.76,0,0.05
28,2022,1,10,700,-2.68,-1.93,-2.25,49.65,56.49,53.11,2.53,2.92,2.75,2.43,3.74,626,2.18,26.78,25.89,0,0.04
28,2022,1,10,800,-2.68,-2.41,-2.52,50.26,60.9,54.82,2.56,3.06,2.78,2.64,3.66,710,2.16,27.7,34.59,7.69,3.39
28,2022,1,10,900,-2.54,-2.07,-2.32,48.43,55.27,52.42,2.54,2.87,2.7,3.12,4.11,820,2.79,25.12,26.23,129.8,13.37
28,2022,1,10,1000,-2.07,-0.32,-1.31,31.56,54.52,47.93,1.87,2.96,2.65,2.6,3.86,951,2.19,38.75,32.16,268.6,20.53
28,2022,1,10,1100,-0.18,0.9,0.34,29.66,43.88,35.34,1.84,2.72,2.21,2.77,4.31,1022,2.06,43.45,41.12,425.6,27.38
28,2022,1,10,1200,0.49,2.39,1.59,27.42,38.53,33.16,1.97,2.62,2.27,2.69,3.83,1103,2.26,40.61,32.44,855,45.43
28,2022,1,10,1300,2.11,3.06,2.61,20.72,40.01,27.6,1.5,2.99,2.04,2.55,4.82,1247,1.93,45.54,39.96,675.1,47.63
28,2022,1,10,1400,1.77,2.49,2.02,21.87,33.04,27.2,1.57,2.3,1.92,2.37,3.82,1304,1.59,36.24,46.58,339.9,43.53
28,2022,1,10,1500,1.61,2.08,1.84,29.65,38.86,33.64,2.06,2.71,2.35,2.04,3.86,1409,1.4,37.65,45.5,325.2,19.38
28,2022,1,10,1600,0.76,1.71,1.22,32.77,41.57,37.13,2.25,2.7,2.47,2.29,4.72,1530,1.78,24.01,38.08,54.99,12.7
28,2022,1,10,1700,0.05,0.83,0.43,37.72,44.76,41.69,2.45,2.76,2.63,1.86,3.33,1657,1.53,35.81,34.08,34.48,6.72
28,2022,1,10,1800,-1.26,0.09,-0.65,44.08,51.4,48.03,2.68,2.9,2.8,1.75,3.22,1710,1.41,20.32,35.63,11.48,0.4
28,2022,1,10,1900,-2.34,-1.33,-1.84,50.66,56.01,52.83,2.67,2.97,2.82,1.66,2.65,1846,1.22,327,41.56,0.01,0
28,2022,1,10,2000,-3.08,-2.2,-2.67,51.41,53.92,52.27,2.52,2.77,2.63,2.2,2.89,1935,1.62,348.5,41.58,0,0
28,2022,1,10,2100,-3.29,-3.01,-3.15,50.43,53.11,51.91,2.44,2.58,2.51,2.51,3.43,2056,1.77,342.7,43.92,0,0
28,2022,1,10,2200,-3.59,-3.15,-3.38,50.23,53.11,51.3,2.36,2.51,2.44,2.9,4.72,2142,2.27,19,37.57,0,0
28,2022,1,10,2300,-4.1,-3.56,-3.88,50.26,57.58,53.67,2.33,2.61,2.46,1.79,3.26,2239,0.78,57.91,60.83,0,0
28,2022,1,10,2400,-4.51,-4.03,-4.29,52.63,59.03,55.97,2.39,2.58,2.49,2,3.35,2310,1.5,31.71,40.67,0,0
28,2022,1,11,100,-4.84,-4.3,-4.6,53.99,62.86,57.07,2.32,2.68,2.48,1.97,3.63,14,0.69,34.54,65.44,0,0
28,2022,1,11,200,-5.05,-4.71,-4.9,53.65,61.78,56.07,2.27,2.62,2.38,1.76,3.35,151,0.53,358.8,67.81,0,0
28,2022,1,11,300,-5.11,-4.78,-4.94,50.4,57.98,53.13,2.12,2.46,2.25,2.18,4.03,211,1.24,64.99,53.22,0,0
28,2022,1,11,400,-5.59,-5.05,-5.3,50.26,56.7,52.89,2.09,2.31,2.18,1.48,2.63,323,0.76,59.75,56.59,0,0
28,2022,1,11,500,-6.33,-5.52,-5.99,50.67,65.17,57.17,2.02,2.51,2.23,1.11,2.21,455,0.63,58.68,53.26,0,0
28,2022,1,11,600,-6.8,-5.68,-6.19,47.63,65.28,56.24,1.88,2.49,2.16,1.65,2.59,536,1.28,42.06,38.26,0,0
28,2022,1,11,700,-7.07,-5.31,-6.56,35.24,67.69,56.28,1.45,2.57,2.1,0.92,2.71,659,0.43,41.9,59,0,0
28,2022,1,11,800,-5.17,-4.1,-4.88,25.78,34.8,30.01,1.13,1.45,1.28,1.08,2.62,705,0.74,45.09,45.58,8.96,3.43
28,2022,1,11,900,-3.96,-2.61,-3.16,19.64,40.64,30.33,0.93,1.96,1.47,1.11,2.04,810,0.45,44.57,62.35,131.7,12.75
28,2022,1,11,1000,-2.64,0.23,-0.84,12.29,38.74,26.62,0.74,2.25,1.52,1.21,2.1,920,0.59,316.8,58.05,266.7,20.49
28,2022,1,11,1100,-0.18,1.38,0.73,23.29,40.83,32.61,1.41,2.66,2.1,1.37,2.14,1011,0.61,298.4,60.3,425.9,27.53
28,2022,1,11,1200,0.97,2.99,1.72,32.3,41.5,37.79,2.34,2.92,2.61,1.54,2.1,1152,0.8,269.8,56.35,856,44.67
28,2022,1,11,1300,2.49,3.53,2.99,29.99,39,34.35,2.25,2.95,2.6,1.61,2.24,1213,0.69,267.6,61.06,684.8,47.02
28,2022,1,11,1400,2.62,3.33,3.08,31.28,37.91,33.53,2.38,2.84,2.55,1.27,1.77,1310,0.5,172.7,62.93,342.5,42.42
28,2022,1,11,1500,2.52,3.6,2.91,31.69,38.73,34.92,2.38,3.05,2.63,1.11,1.56,1403,0.45,47.23,62.24,316,19.52
28,2022,1,11,1600,2.05,3.06,2.42,34.19,38.66,35.87,2.47,2.79,2.61,0.64,1.22,1528,0.31,334.8,57.84,55.95,13.14
28,2022,1,11,1700,1.64,2.38,2.04,35.08,39.71,36.27,2.48,2.74,2.57,0.76,1.86,1617,0.44,121.7,52.59,35.34,6.77
28,2022,1,11,1800,1.31,2.15,1.96,34.84,41.81,35.97,2.47,2.81,2.53,0.56,1.18,1757,0.14,254.1,69.98,12.02,0.41
28,2022,1,11,1900,0.19,1.31,0.52,43.07,50.31,46.93,2.8,3.13,2.98,1.22,1.69,1844,1.01,167.4,33.58,0.03,0
28,2022,1,11,2000,0.43,1.25,0.91,36.27,46.86,40.41,2.42,2.95,2.63,0.85,1.66,1908,0.56,184.7,47.18,0,0
28,2022,1,11,2100,0.57,0.84,0.71,37.45,41.04,38.43,2.41,2.64,2.47,0.4,0.64,2026,0.14,201.9,65,0,0.01
28,2022,1,11,2200,0.03,0.7,0.2,39.69,45.24,43.38,2.55,2.78,2.69,0.52,1,2116,0.35,66.49,47.17,0,0.01
28,2022,1,11,2300,-0.24,0.16,-0.06,44.16,46.33,45.26,2.72,2.82,2.75,0.49,0.93,2204,0.34,332.8,44.28,0,0
28,2022,1,11,2400,-0.58,-0.17,-0.34,45.45,47.08,46.15,2.72,2.79,2.75,0.61,0.84,2354,0.51,302.3,32.05,0,0
28,2022,1,12,100,-0.65,-0.37,-0.54,46.06,47.62,46.91,2.71,2.79,2.75,0.39,0.71,30,0.06,126.6,75.13,0,0
28,2022,1,12,200,-0.64,-0.31,-0.49,42.2,47.08,45.25,2.5,2.75,2.67,0.52,0.85,154,0.09,236.3,73.64,0,0
28,2022,1,12,300,-0.78,-0.37,-0.54,40.91,46.27,44,2.41,2.69,2.58,0.56,0.99,242,0.31,296.9,53.92,0,0
28,2022,1,12,400,-2.13,-0.54,-0.99,44.57,55.07,46.77,2.59,2.88,2.65,0.39,0.76,323,0.13,315,66.1,0,0
28,2022,1,12,500,-2.54,-1.46,-1.98,49.52,58.97,52.94,2.69,3,2.79,0.8,1.73,456,0.48,49.03,51.56,0,0
28,2022,1,12,600,-1.93,-1.25,-1.55,47.82,52.84,50.04,2.66,2.82,2.73,0.78,1.77,509,0.39,85.9,57.35,0,0
28,2022,1,12,700,-1.73,-1.32,-1.58,48.5,52.7,50.52,2.69,2.87,2.75,0.94,1.74,613,0.72,57.48,39.37,0,0
28,2022,1,12,800,-1.73,-0.17,-1.2,44.71,51.35,48.93,2.64,2.92,2.74,0.83,1.4,703,0.62,90.4,40.52,8.67,3.36
28,2022,1,12,900,-0.17,2.39,1.15,39.08,49.72,44.3,2.69,3.2,2.93,1,1.61,835,0.62,347.9,50.15,138.4,12.6
28,2022,1,12,1000,1.71,3.34,2.4,37.37,51.46,44.73,2.78,3.79,3.25,1.17,1.73,945,0.21,146.1,73.35,273.5,20.88
28,2022,1,12,1100,2.38,5.26,3.76,38.46,49.22,45.58,2.84,4.05,3.64,1.29,1.78,1037,0.64,300.3,57.6,431.8,27.74
28,2022,1,12,1200,4.08,5.3,4.64,41.57,47.39,44.52,3.59,4.04,3.78,1.26,1.86,1111,0.66,126.4,55.83,811,42.69
28,2022,1,12,1300,5.09,6.67,5.74,40.41,44.81,42.36,3.65,4.3,3.89,1.21,1.61,1258,0.33,166.7,69.27,636.8,43.78
28,2022,1,12,1400,5.96,6.57,6.22,40.61,44.67,42.76,3.81,4.31,4.06,1.23,1.68,1310,0.67,220.3,54.81,355.7,41.14
28,2022,1,12,1500,5.96,6.84,6.47,38.72,44.33,41.98,3.82,4.24,4.05,0.95,1.73,1422,0.16,183.5,74.01,288.9,20.76
28,2022,1,12,1600,6.17,6.8,6.45,36.45,43.72,39.69,3.47,4.21,3.83,0.8,1.72,1541,0.19,106.5,70.76,104.3,14.15
28,2022,1,12,1700,5.9,6.24,6.07,37.78,43.33,40.45,3.55,4.04,3.8,0.56,0.97,1626,0.16,109.5,68.26,61.42,8.77
28,2022,1,12,1800,5.02,6.04,5.59,35.88,40.08,38.05,3.22,3.7,3.46,0.74,1.76,1759,0.13,342.9,73.69,14.17,0.68
28,2022,1,12,1900,4.48,5.09,4.77,36.49,39.68,38.14,3.14,3.39,3.27,0.86,1.88,1816,0.02,99.9,79.93,0.01,0
28,2022,1,12,2000,4.25,4.75,4.47,37.37,40.76,39.14,3.19,3.4,3.29,0.59,1.24,1912,0.17,180.1,67.9,0,0
28,2022,1,12,2100,2.86,4.42,3.86,39.21,49.09,42.14,3.27,3.74,3.39,0.94,2,2026,0.22,324.3,70.67,0,0.01
28,2022,1,12,2200,3.34,4.15,3.76,40.49,43.68,41.75,3.3,3.42,3.34,0.59,1.18,2108,0.12,103.2,72.52,0,0.01
28,2022,1,12,2300,3.41,3.95,3.71,39.55,42.19,40.87,3.18,3.32,3.26,0.69,1.25,2237,0.05,202.8,78.33,0,0
28,2022,1,12,2400,3.2,4.02,3.62,36.84,41.24,38.79,2.97,3.23,3.07,0.82,1.37,2302,0.17,6.76,72.38,0,0
28,2022,1,13,100,2.86,3.88,3.31,36.43,41.17,38.78,2.91,3.12,3,0.74,1.54,53,0.08,189.6,76.79,0,0
28,2022,1,13,200,2.8,3.27,3.08,39.14,41.81,40.17,3,3.17,3.06,0.72,1.58,105,0.15,16.36,72.18,0,0
28,2022,1,13,300,3.14,3.68,3.42,38.33,41.71,39.53,3.02,3.22,3.08,0.74,2.01,203,0.16,108.4,71.85,0,0
28,2022,1,13,400,3.41,3.88,3.69,38.8,41.71,39.96,3.11,3.26,3.18,0.83,1.6,327,0.11,7.26,75.22,0,0
28,2022,1,13,500,2.66,3.34,3.04,41.17,45.51,42.83,3.17,3.4,3.25,0.87,2.28,450,0.03,260.9,79.82,0,0
28,2022,1,13,600,2.19,2.73,2.55,43.14,48.01,44.93,3.18,3.48,3.3,1.02,2.21,523,0.08,125.3,77.91,0,0
28,2022,1,13,700,1.58,2.66,2.22,43.27,51.8,47.52,3.18,3.66,3.4,1.02,2,648,0.28,26.06,69.07,0,0
28,2022,1,13,800,1.75,2.19,1.93,52.07,64.47,59.7,3.7,4.5,4.19,1.04,2.14,734,0.39,25.77,63.86,2.32,2.81
28,2022,1,13,900,1.58,1.98,1.73,62.84,67.65,65.12,4.34,4.72,4.51,0.8,1.66,857,0.44,74.65,54.03,49.54,8.34
28,2022,1,13,1000,1.65,2.73,2.03,61.15,66.36,63.06,4.25,4.7,4.46,0.8,1.45,913,0.49,29.98,50.02,114.5,11.83
28,2022,1,13,1100,2.72,5.36,3.8,54.3,63.52,59.24,4.51,5.13,4.74,1.13,1.96,1100,0.51,274.2,60.04,374.9,22.83
28,2022,1,13,1200,3.87,6.78,5.28,53.55,61.61,57.22,4.69,5.52,5.09,1.35,2.16,1146,0.19,239.8,74.99,639.9,34.61
28,2022,1,13,1300,6.33,7.39,6.94,52.12,57.19,54.68,5.26,5.77,5.45,1.67,2.94,1226,0.82,176.2,57.92,581.9,40.26
28,2022,1,13,1400,6.03,7.24,6.55,51.98,57.4,54.76,5.11,5.59,5.31,1.6,3.57,1317,0.27,166.8,73.81,250.1,23.03
28,2022,1,13,1500,4.95,6.16,5.35,55.1,61.81,59.05,5.11,5.45,5.27,1.47,2.75,1420,0.36,165.6,70.27,144.6,13.13
28,2022,1,13,1600,4.41,5.3,4.88,56.26,61.07,58.98,4.89,5.38,5.1,1.44,2.97,1527,0.24,76.64,73.88,158.8,14.89
28,2022,1,13,1700,3.6,4.69,4.19,58.36,63.51,61.26,4.92,5.35,5.04,1.29,3.22,1643,0.82,40.6,49.06,89.4,10.39
28,2022,1,13,1800,2.32,3.67,2.9,62.97,69.8,66.62,4.96,5.07,5.01,1.05,2.59,1731,0.34,34.74,66.88,11.29,0.42
28,2022,1,13,1900,1.51,2.46,2.01,69.47,78.62,74.5,5.04,5.38,5.26,1.68,2.85,1830,1.21,27.3,42.89,0.01,0
28,2022,1,13,2000,0.77,1.51,1.21,78.75,84.8,81.5,5.36,5.53,5.43,1.37,2.4,1947,0.53,283.9,63.28,0,0
28,2022,1,13,2100,0.22,0.77,0.47,85.5,88.8,87.4,5.47,5.59,5.52,1.53,2.53,2019,0.72,318.9,58.99,0,0.02
28,2022,1,13,2200,0.23,0.56,0.39,87.2,89,88.2,5.47,5.63,5.54,1.24,2.36,2152,0.61,320.2,57.89,0,0
28,2022,1,13,2300,0.19,0.43,0.27,85.3,88,87.3,5.34,5.52,5.43,1.6,2.42,2254,0.82,301.9,56.58,0,0
28,2022,1,13,2400,0.03,0.33,0.22,85.1,87.6,86.3,5.31,5.44,5.35,1.77,2.48,2347,0.99,353,53.72,0,0
28,2022,1,14,100,0.03,0.3,0.17,85.7,88,86.6,5.29,5.42,5.35,2.52,3.66,12,2.01,27.99,36.53,0,0
28,2022,1,14,200,-0.21,0.16,0,86.1,88.9,87.5,5.29,5.37,5.34,1.86,3.51,103,1.3,45.19,44.45,0,0
28,2022,1,14,300,-0.92,-0.21,-0.53,86.1,89.3,88,5.08,5.33,5.17,2.02,3.49,223,1.42,32.76,44.24,0,0
28,2022,1,14,400,-1.26,-0.72,-0.97,88.2,89.5,88.9,4.95,5.16,5.06,1.68,2.83,310,1.24,45.77,41.48,0,0
28,2022,1,14,500,-1.69,-1.33,-1.53,86.7,89.5,88.8,4.78,4.93,4.85,1.63,2.93,455,1.33,30.92,34.33,0,0.03
28,2022,1,14,600,-1.83,-1.25,-1.55,85.2,87.9,86.5,4.66,4.78,4.72,1.79,2.71,510,1.66,28.29,21.93,0,0.02
28,2022,1,14,700,-1.93,-0.85,-1.59,80.9,88.6,85.7,4.6,4.72,4.66,1.55,2.55,655,1.08,15.83,44.39,0,0.01
28,2022,1,14,800,-1.12,-0.71,-0.94,79.46,81.4,80.5,4.55,4.67,4.59,1.94,2.87,711,1.75,21.46,25.61,6.36,3.4
28,2022,1,14,900,-0.65,0.46,-0.13,75.58,80.3,78.48,4.65,4.89,4.75,1.98,3.31,803,1.6,37.07,35.71,140.1,12.67
28,2022,1,14,1000,0.33,1.31,0.94,70.83,77.2,73.37,4.68,4.98,4.79,1.68,3.17,904,1.26,36.17,40.67,260.1,20.95
28,2022,1,14,1100,1.24,2.72,2.06,64.39,71.64,68.08,4.7,5,4.82,2.42,3.38,1056,1.92,61.2,36.81,400,27.67
28,2022,1,14,1200,2.59,4.08,3.22,59.21,67.1,63.39,4.7,5.12,4.88,1.89,2.94,1106,1.33,66.82,44.34,820,43.04
28,2022,1,14,1300,3.53,5.3,4.3,56.2,61.48,59.12,4.72,5.17,4.91,1.97,3.34,1219,1.21,85.9,50.31,639.7,47.07
28,2022,1,14,1400,3.47,5.5,4.34,53.48,57.85,55.79,4.35,5.12,4.65,1.68,2.69,1325,1.07,51.92,48.73,356.9,41.16
28,2022,1,14,1500,3.6,4.14,3.97,54.03,58.02,56.47,4.41,4.72,4.58,1.55,2.37,1421,1.21,33.63,37.99,308.2,21.1
28,2022,1,14,1600,3.33,4.21,3.75,56.53,61.21,59.05,4.65,4.77,4.71,0.94,1.5,1516,0.66,344.7,44.1,68.03,13.57
28,2022,1,14,1700,3.06,3.74,3.37,59.78,62.22,60.99,4.7,4.8,4.74,1.12,2.17,1606,0.89,2.91,37.03,40.25,7.05
28,2022,1,14,1800,2.49,3.2,2.83,61.21,64.46,62.87,4.66,4.74,4.7,1.03,1.36,1724,0.77,326,40.62,12.8,0.48
28,2022,1,14,1900,2.36,2.73,2.54,63.59,65.89,64.79,4.7,4.79,4.75,0.94,1.44,1825,0.77,302.9,34.08,0,0
28,2022,1,14,2000,1.58,2.46,2.13,65.14,70.02,67.39,4.75,4.83,4.8,0.69,1.11,1902,0.43,357.7,49.39,0,0
28,2022,1,14,2100,1.04,1.68,1.38,69.54,72.32,70.8,4.71,4.83,4.78,0.73,1.05,2039,0.5,327.2,46.23,0,0
28,2022,1,14,2200,1.04,1.48,1.3,69.75,71.38,70.56,4.7,4.77,4.73,0.51,0.88,2105,0.29,238.3,53.29,0,0
28,2022,1,14,2300,0.43,1.31,0.82,70.84,74.43,72.81,4.67,4.78,4.72,0.72,0.95,2251,0.64,91,26.39,0,0
28,2022,1,14,2400,0.43,1.18,0.8,74.03,76.8,75.13,4.7,5.02,4.86,0.89,1.53,2331,0.7,68.16,36.91,0,0
28,2022,1,15,100,0.09,1.25,0.5,74.3,79.65,77.27,4.81,4.98,4.89,0.95,2.26,59,0.73,58.62,39.06,0,0
28,2022,1,15,200,0.98,1.38,1.17,73.21,75.99,74.71,4.92,5.01,4.96,1.63,3.21,141,1.24,15.23,39.74,0,0
28,2022,1,15,300,0.97,1.38,1.18,71.38,74.16,72.75,4.77,4.94,4.84,1.52,2.73,206,1.13,18.88,41.07,0,0
28,2022,1,15,400,0.77,1.11,0.93,70.9,74.15,72.36,4.62,4.83,4.73,1.84,2.9,400,1.33,39.95,42.69,0,0
28,2022,1,15,500,0.7,0.97,0.87,69.96,72.66,71.11,4.56,4.7,4.63,2.14,2.81,427,1.75,59.69,34.73,0,0
28,2022,1,15,600,0.09,0.7,0.42,71.65,73.95,72.81,4.51,4.7,4.59,2.42,3.74,517,2,53.51,33.86,0,0
28,2022,1,15,700,-0.25,0.09,-0.09,73.38,75.04,74.19,4.46,4.56,4.5,2.2,3.17,601,1.75,55.34,36.76,0,0.02
28,2022,1,15,800,-0.52,-0.08,-0.27,73.96,76.87,75.29,4.46,4.57,4.51,2.28,3.86,741,1.7,55.72,40.9,7.89,3.32
28,2022,1,15,900,-0.31,0.16,-0.18,73.81,76.26,75.33,4.48,4.6,4.54,2.68,3.77,829,2.08,75.33,38.33,81.8,10.27
28,2022,1,15,1000,-0.01,0.36,0.18,71.98,75.03,73.54,4.47,4.67,4.55,2.81,4.24,956,2.21,65.44,37.17,155.3,13.83
28,2022,1,15,1100,-0.12,0.39,0.06,74.76,77.74,76.44,4.55,4.86,4.69,2.75,4.38,1007,2.01,67.06,42.22,161.4,13.83
28,2022,1,15,1200,-0.05,0.63,0.27,75.4,78.89,76.9,4.68,4.92,4.79,2.47,3.25,1125,2.07,56.69,32.59,193.5,15.45
28,2022,1,15,1300,-0.39,0.83,0.33,75.67,88.8,80.1,4.81,5.38,5.01,2.43,3.42,1245,2.03,38.98,32.9,214,16.34
28,2022,1,15,1400,-0.39,0.49,0.11,87.6,94.6,90.8,5.27,5.99,5.59,1.04,3.31,1313,0.11,29.33,76.6,223.6,16.87
28,2022,1,15,1500,0.32,1.3,0.69,88.8,94.6,91.5,5.65,6.18,5.88,1.04,1.8,1419,0.34,325.5,66.54,202.2,15.81
28,2022,1,15,1600,0.42,1.24,0.84,86.4,93.4,89.6,5.58,6.15,5.82,1.98,3.25,1532,1.53,35.64,38.58,135,12.46
28,2022,1,15,1700,-0.15,0.76,0.25,87.7,92.4,90.5,5.45,5.78,5.63,1.84,2.55,1659,1.53,28.98,32.95,58.74,8.43
28,2022,1,15,1800,-0.86,-0.12,-0.6,89.9,97,94.4,5.42,5.61,5.52,2.22,3.01,1741,1.89,75.08,31.3,11.02,0.49
28,2022,1,15,1900,-0.79,-0.32,-0.58,94,98.1,96.6,5.57,5.74,5.66,1.58,2.53,1856,1.14,30.19,42.4,0.08,0
28,2022,1,15,2000,-0.45,-0.08,-0.34,92.4,94.5,93.6,5.51,5.68,5.58,2.49,3.23,1933,1.97,61.98,37.06,0,0
28,2022,1,15,2100,-0.65,-0.01,-0.22,91.2,94.9,92.5,5.48,5.67,5.56,1.66,3.05,2034,1.14,44.95,45.65,0,0
28,2022,1,15,2200,-1.46,-0.65,-1.19,95,97.8,96.8,5.35,5.55,5.42,0.62,1.32,2101,0.15,226.6,70.52,0,0
28,2022,1,15,2300,-1.46,-0.45,-0.84,96.5,98.8,97.5,5.36,5.73,5.6,2.58,4.55,2254,1.91,45.51,41.42,0,0
28,2022,1,15,2400,-1.6,-0.99,-1.22,98.3,100,99.8,5.44,5.64,5.57,2.65,4.36,2303,1.92,37.46,42.67,0.01,0
28,2022,1,16,100,-1.97,-1.53,-1.8,100,100,100,5.29,5.47,5.36,1.64,2.41,41,1.14,346.7,44.84,0,0
28,2022,1,16,200,-2.01,-1.33,-1.62,100,100,100,5.28,5.55,5.43,2.12,3.35,138,1.66,351.5,37.9,0,0
28,2022,1,16,300,-2.44,-2.07,-2.32,100,100,100,5.11,5.25,5.16,2.19,3.77,258,1.62,350.8,41.47,0,0
